Name,Age,Price,Goods,Quantity,Rating,Discount,Category,Purchase Date
Bob,32.0,72.54330354387697,Laptop,7,4.9,26.08,Gadgets,2023-09-11 11:00:00
Emma,19.0,286.31102677444426,Phone,16,4.7,38.18,Accessories,2023-09-11 12:00:00
David,68.0,400.0718987631826,Headphones,17,3.4,45.45,Gadgets,2023-09-11 13:00:00
Fiona,29.0,,Headphones,1,2.3,39.36,Gadgets,2023-09-11 14:00:00
Alice,69.0,50.077846213798935,Laptop,9,4.6,,Gadgets,2023-09-11 15:00:00
Emma,53.0,293.52857076587276,Tablet,14,4.2,24.28,Electronics,2023-09-11 16:00:00
Bob,20.0,307.8102633920235,Phone,15,1.3,19.68,Electronics,2023-09-11 17:00:00
Bob,22.0,365.71107799529955,Tablet,4,2.9,38.31,Gadgets,2023-09-11 18:00:00
David,20.0,381.7997000069096,Tablet,8,4.9,44.76,Electronics,2023-09-11 19:00:00
Alice,64.0,386.53248066425056,Laptop,15,2.8,14.34,Gadgets,2023-09-11 20:00:00
Alice,36.0,333.40497485128816,Camera,4,4.7,24.45,Accessories,2023-09-11 21:00:00
Charlie,19.0,,Laptop,19,4.9,36.6,Gadgets,2023-09-11 22:00:00
Alice,61.0,205.09669914054228,Smartwatch,3,2.5,2.5,Accessories,2023-09-11 23:00:00
David,54.0,389.1843364441273,Camera,8,4.9,48.15,Gadgets,2023-09-12 00:00:00
George,34.0,476.94635678340256,Phone,2,1.6,40.0,Accessories,2023-09-12 01:00:00
Charlie,31.0,44.07874759412789,Camera,8,1.6,27.14,Electronics,2023-09-12 02:00:00
Charlie,45.0,270.09065550961145,Laptop,8,2.1,38.93,Gadgets,2023-09-12 03:00:00
Bob,44.0,159.6985243055317,Laptop,17,,41.82,Accessories,2023-09-12 04:00:00
Bob,27.0,116.56997768683074,Tablet,16,1.7,24.69,Accessories,2023-09-12 05:00:00
Alice,20.0,255.37628834225893,Laptop,16,2.4,22.0,Electronics,2023-09-12 06:00:00
Charlie,53.0,305.0142235754857,Smartwatch,16,1.4,,Accessories,2023-09-12 07:00:00
Hannah,55.0,9.837254552643218,Laptop,7,2.7,42.98,Gadgets,2023-09-12 08:00:00
Bob,42.0,391.20225323958954,Headphones,15,4.3,6.18,Accessories,2023-09-12 09:00:00
David,39.0,410.84165497342656,Headphones,17,3.4,,Accessories,2023-09-12 10:00:00
Hannah,65.0,482.92785816112684,Tablet,3,4.2,13.84,Accessories,2023-09-12 11:00:00
Bob,56.0,94.418647946224,Camera,1,1.5,33.36,Electronics,2023-09-12 12:00:00
Fiona,64.0,299.30351836866924,Camera,8,2.6,,Electronics,2023-09-12 13:00:00
Fiona,47.0,216.17955987081527,Headphones,7,1.2,13.99,Electronics,2023-09-12 14:00:00
Bob,38.0,170.7397865198986,Smartwatch,18,2.5,,Accessories,2023-09-12 15:00:00
Charlie,47.0,284.9885584615648,Phone,5,3.5,35.32,Electronics,2023-09-12 16:00:00
George,45.0,392.2796311456574,Smartwatch,15,3.3,8.75,Electronics,2023-09-12 17:00:00
George,48.0,16.411127805379003,Headphones,7,1.2,42.92,Gadgets,2023-09-12 18:00:00
Charlie,,484.85305572026243,Smartwatch,10,1.2,11.14,Accessories,2023-09-12 19:00:00
Emma,43.0,405.8913849243268,Phone,16,2.2,17.56,Electronics,2023-09-12 20:00:00
George,60.0,376.82108330456134,Camera,2,4.1,13.33,Gadgets,2023-09-12 21:00:00
Fiona,39.0,381.3917541793492,Headphones,18,1.1,12.26,Gadgets,2023-09-12 22:00:00
David,38.0,197.58505126123302,Laptop,15,3.5,48.94,Accessories,2023-09-12 23:00:00
Charlie,18.0,377.0521726681828,Phone,19,1.7,12.67,Accessories,2023-09-13 00:00:00
Alice,54.0,196.45125325846402,Phone,14,4.8,28.92,Gadgets,2023-09-13 01:00:00
Fiona,30.0,449.8598806395226,Phone,2,2.7,37.27,Accessories,2023-09-13 02:00:00
David,38.0,92.72507973670248,Camera,18,1.2,2.1,Gadgets,2023-09-13 03:00:00
David,63.0,149.71197498649997,Smartwatch,9,3.9,44.08,Electronics,2023-09-13 04:00:00
Charlie,26.0,277.91208363604267,Tablet,1,2.9,7.64,Accessories,2023-09-13 05:00:00
David,34.0,163.0094627641999,Laptop,16,4.5,29.4,Electronics,2023-09-13 06:00:00
Charlie,64.0,214.99743642116033,Headphones,12,,32.06,Accessories,2023-09-13 07:00:00
George,38.0,248.74923125230436,Smartwatch,12,3.8,31.48,Gadgets,2023-09-13 08:00:00
Bob,48.0,428.89490766268676,Phone,19,4.1,36.67,Electronics,2023-09-13 09:00:00
Fiona,,263.98016553630293,Camera,10,2.7,46.56,Gadgets,2023-09-13 10:00:00
Emma,39.0,184.41762506420744,Phone,5,4.2,46.34,Gadgets,2023-09-13 11:00:00
Bob,29.0,127.62940119738231,Smartwatch,3,1.2,,Gadgets,2023-09-13 12:00:00
Fiona,23.0,207.2946095021376,Headphones,9,4.1,,Accessories,2023-09-13 13:00:00
Charlie,33.0,260.2893716851131,Laptop,15,3.5,16.08,Accessories,2023-09-13 14:00:00
Fiona,43.0,374.32685431560196,Phone,14,,44.33,Gadgets,2023-09-13 15:00:00
George,22.0,64.91914420530765,Camera,11,2.3,42.66,Gadgets,2023-09-13 16:00:00
Charlie,26.0,114.69654817837969,Camera,13,1.5,14.79,Accessories,2023-09-13 17:00:00
Bob,63.0,192.92873785499324,Tablet,7,3.6,7.62,Electronics,2023-09-13 18:00:00
Alice,57.0,183.39721053415974,Camera,2,2.9,43.06,Accessories,2023-09-13 19:00:00
Alice,31.0,198.9153033645798,Tablet,3,1.9,30.42,Accessories,2023-09-13 20:00:00
Hannah,61.0,397.79302599696064,Laptop,8,1.2,15.66,Accessories,2023-09-13 21:00:00
Hannah,59.0,,Headphones,1,3.2,30.53,Electronics,2023-09-13 22:00:00
Fiona,47.0,253.439599299319,Tablet,4,1.5,3.31,Accessories,2023-09-13 23:00:00
Alice,69.0,313.83398126465875,Phone,13,4.7,9.51,Accessories,2023-09-14 00:00:00
Charlie,69.0,119.92838234088453,Smartwatch,14,1.6,27.29,Electronics,2023-09-14 01:00:00
David,43.0,360.7542166380318,Phone,9,,26.96,Accessories,2023-09-14 02:00:00
Charlie,62.0,275.82010327044907,Headphones,3,2.0,12.33,Gadgets,2023-09-14 03:00:00
David,46.0,226.15667570053213,Camera,14,1.7,49.1,Electronics,2023-09-14 04:00:00
Bob,36.0,405.84309323546535,Smartwatch,4,4.2,,Accessories,2023-09-14 05:00:00
Emma,64.0,125.53015329666509,Phone,17,2.2,35.43,Gadgets,2023-09-14 06:00:00
David,25.0,442.17210545409,Smartwatch,15,2.0,12.92,Gadgets,2023-09-14 07:00:00
Alice,40.0,282.71912400651837,Tablet,12,5.0,,Electronics,2023-09-14 08:00:00
Charlie,59.0,306.5415652929308,Headphones,14,1.6,41.56,Electronics,2023-09-14 09:00:00
Bob,52.0,438.1541872636267,Phone,19,1.3,42.43,Accessories,2023-09-14 10:00:00
Alice,48.0,409.7034304854213,Camera,10,2.2,6.76,Electronics,2023-09-14 11:00:00
Bob,,302.77322406684067,Smartwatch,5,2.6,17.73,Accessories,2023-09-14 12:00:00
Emma,49.0,377.8279134048462,Camera,17,4.0,10.16,Gadgets,2023-09-14 13:00:00
George,22.0,219.49314766528394,Smartwatch,17,4.8,44.51,Gadgets,2023-09-14 14:00:00
Charlie,,275.9519879823744,Phone,3,4.1,37.69,Accessories,2023-09-14 15:00:00
Fiona,34.0,35.72471767071301,Headphones,16,3.9,28.17,Electronics,2023-09-14 16:00:00
Charlie,49.0,49.479669410023185,Laptop,9,5.0,32.5,Accessories,2023-09-14 17:00:00
Hannah,55.0,415.56557507223437,Phone,17,4.1,45.71,Accessories,2023-09-14 18:00:00
Emma,49.0,34.537469562835845,Camera,12,1.6,15.16,Electronics,2023-09-14 19:00:00
Charlie,69.0,88.85256718814061,Laptop,2,2.8,0.68,Accessories,2023-09-14 20:00:00
Hannah,37.0,398.9371661804686,Headphones,16,3.0,1.32,Electronics,2023-09-14 21:00:00
Fiona,,5.567245560986862,Camera,6,2.2,2.33,Electronics,2023-09-14 22:00:00
David,19.0,144.79014277870283,Headphones,2,1.7,6.42,Gadgets,2023-09-14 23:00:00
Bob,37.0,294.0991356241778,Smartwatch,9,3.8,28.54,Gadgets,2023-09-15 00:00:00
Fiona,64.0,299.7477160773018,Phone,5,2.1,49.05,Electronics,2023-09-15 01:00:00
Alice,35.0,389.6906895735894,Headphones,18,3.5,21.0,Electronics,2023-09-15 02:00:00
Emma,18.0,255.43349597362436,Camera,18,2.3,35.62,Electronics,2023-09-15 03:00:00
David,46.0,257.15392541783035,Phone,10,3.0,39.61,Electronics,2023-09-15 04:00:00
Alice,46.0,364.0287348926467,Camera,10,2.3,40.07,Accessories,2023-09-15 05:00:00
Alice,36.0,251.81910931681034,Camera,10,2.6,22.16,Electronics,2023-09-15 06:00:00
Emma,61.0,306.2030878489903,Laptop,18,3.9,27.5,Gadgets,2023-09-15 07:00:00
David,57.0,449.3981637862503,Tablet,16,4.5,16.44,Electronics,2023-09-15 08:00:00
George,23.0,203.7182487681241,Headphones,6,3.0,34.39,Gadgets,2023-09-15 09:00:00
Alice,61.0,195.636910105015,Headphones,12,3.4,19.14,Electronics,2023-09-15 10:00:00
Alice,56.0,6.756750973061799,Laptop,4,4.5,15.55,Accessories,2023-09-15 11:00:00
David,67.0,308.6459994530098,Smartwatch,16,,31.37,Accessories,2023-09-15 12:00:00
Charlie,63.0,19.73709416653033,Headphones,11,1.6,17.06,Electronics,2023-09-15 13:00:00
Alice,25.0,254.55350241551656,Laptop,1,2.4,20.4,Gadgets,2023-09-15 14:00:00
Bob,41.0,403.0957255709522,Headphones,5,2.2,35.54,Accessories,2023-09-15 15:00:00
David,37.0,277.2109299072332,Headphones,17,4.9,42.67,Gadgets,2023-09-15 16:00:00
Alice,31.0,138.46990178225462,Camera,11,3.3,21.74,Gadgets,2023-09-15 17:00:00
Emma,22.0,394.1533686174388,Laptop,14,3.1,26.11,Accessories,2023-09-15 18:00:00
Fiona,58.0,138.50991702085673,Smartwatch,9,3.3,37.32,Electronics,2023-09-15 19:00:00
Bob,57.0,367.8507315682199,Headphones,10,,11.25,Gadgets,2023-09-15 20:00:00
Hannah,51.0,307.07793531916445,Smartwatch,4,2.0,20.75,Gadgets,2023-09-15 21:00:00
Hannah,33.0,89.1481668902606,Tablet,2,3.0,40.57,Electronics,2023-09-15 22:00:00
Fiona,62.0,453.04126804787194,Laptop,6,2.1,44.72,Electronics,2023-09-15 23:00:00
Hannah,24.0,104.31862306381187,Laptop,3,4.1,32.25,Accessories,2023-09-16 00:00:00
Fiona,33.0,494.8456016996316,Laptop,13,4.1,19.67,Accessories,2023-09-16 01:00:00
Alice,24.0,8.618691884195682,Camera,12,4.8,30.3,Electronics,2023-09-16 02:00:00
Bob,44.0,135.424271685737,Laptop,18,2.8,8.94,Electronics,2023-09-16 03:00:00
Bob,31.0,103.93084715072843,Camera,6,1.6,1.46,Gadgets,2023-09-16 04:00:00
Charlie,31.0,11.926738034379001,Tablet,10,4.6,3.73,Electronics,2023-09-16 05:00:00
Fiona,61.0,367.5221105729212,Phone,6,4.6,5.41,Gadgets,2023-09-16 06:00:00
Bob,50.0,348.24577203930016,Camera,5,1.9,11.28,Accessories,2023-09-16 07:00:00
Charlie,50.0,397.2137273556906,Headphones,15,2.1,23.09,Accessories,2023-09-16 08:00:00
David,61.0,132.0657804999598,Laptop,15,2.3,11.62,Gadgets,2023-09-16 09:00:00
Charlie,37.0,224.94590770607013,Phone,12,2.8,29.25,Accessories,2023-09-16 10:00:00
Emma,64.0,331.261193202666,Camera,9,4.3,49.91,Gadgets,2023-09-16 11:00:00
George,53.0,222.68540942463108,Smartwatch,13,1.6,24.91,Gadgets,2023-09-16 12:00:00
Alice,24.0,350.1762563073683,Smartwatch,16,3.8,37.84,Gadgets,2023-09-16 13:00:00
David,49.0,318.8168371780189,Headphones,2,2.4,14.62,Electronics,2023-09-16 14:00:00
George,65.0,61.75066249597735,Phone,17,1.8,48.14,Accessories,2023-09-16 15:00:00
George,20.0,391.6163449330992,Tablet,9,2.4,12.46,Accessories,2023-09-16 16:00:00
David,56.0,361.73479775079653,Camera,19,3.1,29.83,Gadgets,2023-09-16 17:00:00
Emma,46.0,329.6380218706156,Smartwatch,6,4.7,49.17,Electronics,2023-09-16 18:00:00
Charlie,41.0,81.77133510414615,Smartwatch,4,3.5,,Accessories,2023-09-16 19:00:00
Alice,39.0,137.658242153705,Camera,15,3.4,49.6,Electronics,2023-09-16 20:00:00
Charlie,23.0,199.6226306358622,Smartwatch,18,1.4,18.99,Accessories,2023-09-16 21:00:00
Bob,65.0,143.56516271993948,Tablet,12,1.3,3.88,Gadgets,2023-09-16 22:00:00
Charlie,41.0,117.76609388468508,Smartwatch,12,1.5,12.17,Accessories,2023-09-16 23:00:00
Hannah,57.0,403.652046730079,Camera,17,1.4,47.88,Electronics,2023-09-17 00:00:00
David,40.0,320.92496194830017,Laptop,7,3.3,18.53,Gadgets,2023-09-17 01:00:00
Alice,55.0,284.9087051173739,Smartwatch,5,2.8,6.24,Electronics,2023-09-17 02:00:00
Charlie,27.0,116.84659187236066,Camera,12,1.0,29.66,Accessories,2023-09-17 03:00:00
Alice,33.0,459.44789832297744,Laptop,17,2.4,25.02,Accessories,2023-09-17 04:00:00
Alice,28.0,99.63560435317154,Smartwatch,2,1.5,3.12,Gadgets,2023-09-17 05:00:00
Bob,49.0,398.50071174821517,Smartwatch,4,5.0,22.65,Gadgets,2023-09-17 06:00:00
Bob,62.0,483.5029700191201,Camera,2,2.8,31.64,Electronics,2023-09-17 07:00:00
David,23.0,364.91090096599686,Headphones,14,2.7,11.63,Gadgets,2023-09-17 08:00:00
Emma,41.0,496.4650937163917,Headphones,14,3.6,6.22,Electronics,2023-09-17 09:00:00
Hannah,50.0,327.2703029040836,Phone,13,2.4,43.24,Gadgets,2023-09-17 10:00:00
George,68.0,112.64287008392802,Headphones,17,3.9,31.27,Accessories,2023-09-17 11:00:00
Alice,29.0,105.8906493896731,Tablet,17,4.6,7.76,Electronics,2023-09-17 12:00:00
Emma,44.0,165.6593207064608,Phone,18,3.0,31.46,Accessories,2023-09-17 13:00:00
George,55.0,8.529360009398001,Headphones,3,2.5,,Accessories,2023-09-17 14:00:00
George,35.0,342.4407426910031,Laptop,16,3.1,29.88,Electronics,2023-09-17 15:00:00
Hannah,62.0,137.99055339077466,Camera,19,3.4,,Gadgets,2023-09-17 16:00:00
David,56.0,408.51569998491266,Headphones,6,4.4,6.24,Electronics,2023-09-17 17:00:00
George,30.0,182.79046202685362,Laptop,6,2.6,2.26,Accessories,2023-09-17 18:00:00
Hannah,57.0,242.5784642643398,Phone,18,1.2,11.7,Accessories,2023-09-17 19:00:00
George,47.0,483.0160136973828,Camera,9,3.5,2.98,Accessories,2023-09-17 20:00:00
Alice,66.0,124.87520090840216,Headphones,18,4.9,40.27,Accessories,2023-09-17 21:00:00
Alice,58.0,,Phone,6,,0.77,Electronics,2023-09-17 22:00:00
Fiona,69.0,378.7833057061815,Headphones,9,4.0,29.05,Electronics,2023-09-17 23:00:00
Emma,30.0,114.39408797419941,Phone,18,1.7,40.49,Electronics,2023-09-18 00:00:00
Charlie,51.0,252.99343412303685,Headphones,16,4.0,44.74,Electronics,2023-09-18 01:00:00
Hannah,53.0,178.34995302991933,Laptop,13,1.3,20.47,Accessories,2023-09-18 02:00:00
Bob,47.0,387.0935904830441,Tablet,11,3.0,31.05,Gadgets,2023-09-18 03:00:00
Hannah,42.0,313.1292429193735,Laptop,8,2.5,47.56,Electronics,2023-09-18 04:00:00
Charlie,19.0,240.6116121559708,Camera,17,4.6,33.58,Accessories,2023-09-18 05:00:00
Emma,53.0,390.78481619862055,Headphones,9,1.6,45.05,Electronics,2023-09-18 06:00:00
Bob,35.0,121.40200715416643,Tablet,6,4.2,34.21,Accessories,2023-09-18 07:00:00
Charlie,22.0,378.04283088925774,Tablet,1,1.2,3.4,Gadgets,2023-09-18 08:00:00
Fiona,36.0,433.36028448594806,Camera,1,3.8,9.84,Gadgets,2023-09-18 09:00:00
Bob,59.0,439.91769041974834,Camera,13,2.2,47.02,Electronics,2023-09-18 10:00:00
Alice,35.0,392.9184285447039,Tablet,7,4.9,42.21,Gadgets,2023-09-18 11:00:00
Charlie,49.0,206.96701266414303,Camera,10,3.7,21.14,Accessories,2023-09-18 12:00:00
Hannah,38.0,490.99497124532434,Camera,18,2.2,8.06,Accessories,2023-09-18 13:00:00
Bob,27.0,192.89885369210774,Headphones,6,1.9,7.86,Electronics,2023-09-18 14:00:00
Fiona,54.0,321.1195725557007,Laptop,13,3.6,45.24,Gadgets,2023-09-18 15:00:00
Hannah,66.0,84.73171814438699,Smartwatch,5,2.1,8.31,Gadgets,2023-09-18 16:00:00
George,39.0,490.3222048250144,Phone,15,1.7,,Accessories,2023-09-18 17:00:00
Bob,30.0,353.4730313230083,Tablet,12,3.6,45.04,Accessories,2023-09-18 18:00:00
Bob,34.0,377.92188489695235,Phone,11,3.9,1.67,Accessories,2023-09-18 19:00:00
Fiona,26.0,37.55946818851658,Tablet,8,2.0,31.54,Accessories,2023-09-18 20:00:00
George,41.0,382.89181803923253,Tablet,5,3.1,17.53,Gadgets,2023-09-18 21:00:00
Charlie,61.0,388.48809746419766,Laptop,8,3.7,5.39,Electronics,2023-09-18 22:00:00
David,31.0,337.5274995493038,Tablet,5,4.8,28.38,Gadgets,2023-09-18 23:00:00
Charlie,63.0,149.4952588262201,Tablet,10,4.2,24.25,Gadgets,2023-09-19 00:00:00
George,25.0,247.39657086963635,Laptop,15,2.7,4.96,Accessories,2023-09-19 01:00:00
Emma,54.0,59.66501379781465,Camera,6,4.4,13.36,Accessories,2023-09-19 02:00:00
Hannah,36.0,238.43559789728053,Smartwatch,18,,37.02,Accessories,2023-09-19 03:00:00
Fiona,45.0,125.6928070372004,Phone,3,1.5,37.79,Electronics,2023-09-19 04:00:00
Charlie,63.0,177.8030083145706,Tablet,9,2.4,29.93,Electronics,2023-09-19 05:00:00
Bob,58.0,85.48720215983082,Laptop,10,4.2,5.52,Accessories,2023-09-19 06:00:00
Fiona,47.0,118.87691203471402,Tablet,7,4.8,42.65,Accessories,2023-09-19 07:00:00
Alice,24.0,42.90147770095754,Laptop,19,4.9,8.64,Gadgets,2023-09-19 08:00:00
George,43.0,460.35117638627605,Phone,2,3.6,36.05,Gadgets,2023-09-19 09:00:00
Hannah,57.0,267.55329054782464,Headphones,8,2.9,2.13,Gadgets,2023-09-19 10:00:00
Charlie,63.0,201.38727577505614,Camera,7,1.6,16.59,Accessories,2023-09-19 11:00:00
Fiona,63.0,,Headphones,5,1.4,23.92,Gadgets,2023-09-19 12:00:00
Hannah,28.0,316.0051480983686,Laptop,4,3.1,1.4,Electronics,2023-09-19 13:00:00
Charlie,31.0,461.33000271782777,Tablet,11,3.9,8.58,Gadgets,2023-09-19 14:00:00
Fiona,38.0,93.45301138172509,Camera,10,,15.95,Electronics,2023-09-19 15:00:00
Bob,25.0,151.2984868244327,Phone,1,3.7,49.13,Gadgets,2023-09-19 16:00:00
Alice,20.0,488.0157214903368,Smartwatch,4,3.3,38.97,Electronics,2023-09-19 17:00:00
Alice,45.0,,Camera,6,4.8,42.03,Accessories,2023-09-19 18:00:00
Emma,46.0,16.168017124877178,Tablet,18,1.8,33.38,Electronics,2023-09-19 19:00:00
Fiona,40.0,78.08352885539361,Headphones,13,3.4,14.62,Gadgets,2023-09-19 20:00:00
Charlie,35.0,18.03765736553325,Laptop,13,2.7,35.47,Accessories,2023-09-19 21:00:00
Alice,52.0,495.0119554982606,Headphones,1,2.0,33.69,Accessories,2023-09-19 22:00:00
George,30.0,143.04107025065542,Camera,4,2.4,30.5,Accessories,2023-09-19 23:00:00
Alice,29.0,462.1536646834319,Smartwatch,4,2.2,14.92,Electronics,2023-09-20 00:00:00
David,64.0,497.96370650105933,Tablet,18,3.1,13.16,Accessories,2023-09-20 01:00:00
David,67.0,301.92140446584153,Laptop,18,3.2,16.81,Gadgets,2023-09-20 02:00:00
Alice,22.0,21.43217595745307,Tablet,18,4.5,15.62,Accessories,2023-09-20 03:00:00
Fiona,56.0,45.38785704152885,Tablet,15,4.1,3.89,Gadgets,2023-09-20 04:00:00
Emma,28.0,,Smartwatch,18,2.2,40.11,Accessories,2023-09-20 05:00:00
Alice,28.0,206.05514639118556,Camera,15,4.7,18.46,Electronics,2023-09-20 06:00:00
Bob,64.0,305.057766361975,Headphones,17,4.5,35.33,Accessories,2023-09-20 07:00:00
Hannah,59.0,222.22966580712514,Tablet,5,3.5,14.0,Gadgets,2023-09-20 08:00:00
Charlie,64.0,467.36804038938476,Tablet,11,1.1,30.1,Gadgets,2023-09-20 09:00:00
Emma,48.0,269.696159129688,Tablet,16,1.8,1.73,Accessories,2023-09-20 10:00:00
Bob,48.0,348.3944004239089,Laptop,2,4.2,5.3,Electronics,2023-09-20 11:00:00
Emma,30.0,448.7602099580358,Tablet,17,2.8,18.23,Accessories,2023-09-20 12:00:00
Bob,31.0,77.70157853743765,Tablet,1,1.5,13.44,Electronics,2023-09-20 13:00:00
Charlie,66.0,118.71865378867163,Camera,18,2.6,17.67,Gadgets,2023-09-20 14:00:00
Charlie,62.0,58.12273693463745,Tablet,17,1.8,46.53,Gadgets,2023-09-20 15:00:00
David,59.0,74.12100761880657,Smartwatch,18,4.6,3.7,Accessories,2023-09-20 16:00:00
Fiona,42.0,258.72906363244545,Smartwatch,19,4.6,23.14,Electronics,2023-09-20 17:00:00
Bob,50.0,163.9837331888947,Tablet,5,2.5,9.91,Gadgets,2023-09-20 18:00:00
Hannah,50.0,214.47055556574367,Smartwatch,13,1.5,17.79,Electronics,2023-09-20 19:00:00
David,32.0,491.3324667380606,Camera,6,2.4,33.85,Accessories,2023-09-20 20:00:00
Bob,33.0,82.56865215899431,Laptop,13,1.5,48.65,Electronics,2023-09-20 21:00:00
David,61.0,272.7019750450474,Smartwatch,18,2.2,34.74,Electronics,2023-09-20 22:00:00
Charlie,55.0,53.94122175155722,Smartwatch,4,4.1,44.24,Gadgets,2023-09-20 23:00:00
Emma,,162.6556750656199,Headphones,9,2.2,7.36,Electronics,2023-09-21 00:00:00
George,61.0,,Camera,3,3.2,9.07,Electronics,2023-09-21 01:00:00
David,42.0,,Smartwatch,8,1.5,43.84,Gadgets,2023-09-21 02:00:00
Bob,32.0,198.6579695353241,Laptop,13,2.4,30.38,Gadgets,2023-09-21 03:00:00
Bob,21.0,37.128814626261565,Headphones,11,1.2,39.61,Accessories,2023-09-21 04:00:00
George,21.0,197.13991674035688,Tablet,10,3.2,11.14,Gadgets,2023-09-21 05:00:00
Fiona,47.0,77.14188205761897,Camera,11,2.4,,Electronics,2023-09-21 06:00:00
Hannah,,118.84485857926542,Smartwatch,3,4.5,4.05,Accessories,2023-09-21 07:00:00
Charlie,44.0,310.95485846667026,Tablet,14,2.6,44.78,Gadgets,2023-09-21 08:00:00
Bob,48.0,38.374813770822435,Camera,14,3.2,47.82,Gadgets,2023-09-21 09:00:00
Alice,49.0,235.0382593437685,Headphones,19,4.9,42.87,Gadgets,2023-09-21 10:00:00
Emma,61.0,306.68348507532835,Smartwatch,4,3.6,21.86,Accessories,2023-09-21 11:00:00
David,56.0,213.81990422191097,Laptop,1,3.0,17.06,Accessories,2023-09-21 12:00:00
Fiona,69.0,14.467543558746527,Camera,2,1.4,23.13,Gadgets,2023-09-21 13:00:00
Hannah,26.0,492.8320816669184,Laptop,6,4.3,31.88,Accessories,2023-09-21 14:00:00
George,58.0,186.72230483356498,Tablet,13,3.6,21.58,Electronics,2023-09-21 15:00:00
Emma,25.0,390.39570753196716,Tablet,14,1.4,21.08,Electronics,2023-09-21 16:00:00
Charlie,,166.19501363278934,Headphones,1,2.0,21.55,Accessories,2023-09-21 17:00:00
Fiona,50.0,240.1332947117423,Headphones,8,3.2,37.23,Gadgets,2023-09-21 18:00:00
Hannah,40.0,197.28950309244328,Phone,18,1.2,39.34,Accessories,2023-09-21 19:00:00
David,38.0,174.5569186072558,Phone,14,3.9,43.53,Accessories,2023-09-21 20:00:00
David,29.0,15.816431717850477,Headphones,2,1.9,12.15,Gadgets,2023-09-21 21:00:00
George,19.0,183.21036423797923,Smartwatch,12,3.0,7.88,Gadgets,2023-09-21 22:00:00
Alice,30.0,445.29754524776735,Tablet,1,2.0,17.26,Electronics,2023-09-21 23:00:00
George,21.0,346.7447026038734,Laptop,15,3.0,21.02,Electronics,2023-09-22 00:00:00
Charlie,37.0,76.98431525224272,Headphones,11,1.8,35.09,Accessories,2023-09-22 01:00:00
Fiona,67.0,297.6217272882559,Smartwatch,18,3.4,37.9,Electronics,2023-09-22 02:00:00
Fiona,68.0,,Laptop,17,4.6,49.21,Gadgets,2023-09-22 03:00:00
Bob,65.0,351.51685027760345,Phone,3,4.2,18.91,Gadgets,2023-09-22 04:00:00
Alice,31.0,78.59877421656488,Laptop,15,2.0,20.13,Electronics,2023-09-22 05:00:00
Alice,47.0,434.5770858835759,Headphones,13,3.0,27.1,Accessories,2023-09-22 06:00:00
Fiona,,154.26428657798837,Tablet,3,2.7,41.02,Electronics,2023-09-22 07:00:00
Fiona,25.0,229.7676914346092,Headphones,13,4.9,33.05,Gadgets,2023-09-22 08:00:00
Emma,29.0,265.44066604612743,Camera,9,4.2,28.63,Electronics,2023-09-22 09:00:00
Hannah,58.0,,Smartwatch,10,1.4,32.41,Electronics,2023-09-22 10:00:00
Emma,55.0,466.14571009809225,Smartwatch,1,1.7,23.22,Gadgets,2023-09-22 11:00:00
Emma,43.0,465.17817450632526,Smartwatch,2,3.8,37.95,Accessories,2023-09-22 12:00:00
Alice,67.0,8.937319732877617,Camera,14,,3.76,Gadgets,2023-09-22 13:00:00
Bob,19.0,461.3348003648013,Camera,5,4.8,25.45,Electronics,2023-09-22 14:00:00
David,57.0,31.921548170778305,Tablet,10,5.0,40.33,Gadgets,2023-09-22 15:00:00
Emma,31.0,136.5579601246305,Smartwatch,19,4.1,,Accessories,2023-09-22 16:00:00
Bob,23.0,259.9189880902773,Headphones,8,1.1,42.17,Accessories,2023-09-22 17:00:00
George,59.0,242.56321605717505,Camera,13,2.9,39.14,Accessories,2023-09-22 18:00:00
Charlie,,304.331347974259,Headphones,9,2.6,29.03,Accessories,2023-09-22 19:00:00
Emma,48.0,242.3258832248179,Phone,18,4.2,12.61,Electronics,2023-09-22 20:00:00
George,34.0,467.5159614220083,Smartwatch,4,2.1,43.05,Electronics,2023-09-22 21:00:00
David,42.0,124.07167986622056,Camera,8,2.5,1.5,Electronics,2023-09-22 22:00:00
Charlie,49.0,140.6422235490505,Camera,5,1.4,29.63,Electronics,2023-09-22 23:00:00
Charlie,29.0,460.7652781680628,Tablet,6,2.4,39.13,Accessories,2023-09-23 00:00:00
